filter_status	method	node	rejected	meaning
after_filter	Focused_BH	O86	FALSE	O86 Other puerperal infections
before_filter	Structured_Holm	O86	FALSE	O86 Other puerperal infections
after_filter	Structured_Holm	O86	FALSE	O86 Other puerperal infections
before_filter	BH	O86	FALSE	O86 Other puerperal infections
after_filter	BH	O86	FALSE	O86 Other puerperal infections
before_filter	Leaf_BH	O86	FALSE	O86 Other puerperal infections
after_filter	Leaf_BH	O86	FALSE	O86 Other puerperal infections
before_filter	Yekutieli	O86	FALSE	O86 Other puerperal infections
after_filter	Yekutieli	O86	FALSE	O86 Other puerperal infections
before_filter	Focused_BH	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
after_filter	Focused_BH	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
before_filter	Structured_Holm	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
after_filter	Structured_Holm	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
before_filter	BH	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
after_filter	BH	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
before_filter	Leaf_BH	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
after_filter	Leaf_BH	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
before_filter	Yekutieli	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
after_filter	Yekutieli	O90	FALSE	O90 Complications of the puerperium, not elsewhere classified
before_filter	Focused_BH	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
after_filter	Focused_BH	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
before_filter	Structured_Holm	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
after_filter	Structured_Holm	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
before_filter	BH	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
after_filter	BH	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
before_filter	Leaf_BH	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
after_filter	Leaf_BH	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
before_filter	Yekutieli	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
after_filter	Yekutieli	O908	FALSE	O90.8 Other complications of the puerperium, not elsewhere classified
before_filter	Focused_BH	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
after_filter	Focused_BH	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
before_filter	Structured_Holm	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
after_filter	Structured_Holm	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
before_filter	BH	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
after_filter	BH	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
before_filter	Leaf_BH	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
after_filter	Leaf_BH	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
before_filter	Yekutieli	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
after_filter	Yekutieli	O99	FALSE	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
before_filter	Focused_BH	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
after_filter	Focused_BH	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
before_filter	Structured_Holm	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
after_filter	Structured_Holm	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
before_filter	BH	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
after_filter	BH	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
before_filter	Leaf_BH	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
after_filter	Leaf_BH	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
before_filter	Yekutieli	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
after_filter	Yekutieli	O990	FALSE	O99.0 Anaemia complicating pregnancy, childbirth and the puerperium
before_filter	Focused_BH	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
after_filter	Focused_BH	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
before_filter	Structured_Holm	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
after_filter	Structured_Holm	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
before_filter	BH	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
after_filter	BH	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
before_filter	Leaf_BH	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
after_filter	Leaf_BH	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
before_filter	Yekutieli	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
after_filter	Yekutieli	O996	FALSE	O99.6 Diseases of the digestive system complicating pregnancy, childbirth and the puerperium
before_filter	Focused_BH	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
after_filter	Focused_BH	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
before_filter	Structured_Holm	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
after_filter	Structured_Holm	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
before_filter	BH	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
after_filter	BH	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
before_filter	Leaf_BH	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
after_filter	Leaf_BH	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
before_filter	Yekutieli	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
after_filter	Yekutieli	O998	FALSE	O99.8 Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium
before_filter	Focused_BH	Q12	FALSE	Q12 Congenital lens malformations
after_filter	Focused_BH	Q12	FALSE	Q12 Congenital lens malformations
before_filter	Structured_Holm	Q12	FALSE	Q12 Congenital lens malformations
after_filter	Structured_Holm	Q12	FALSE	Q12 Congenital lens malformations
before_filter	BH	Q12	FALSE	Q12 Congenital lens malformations
after_filter	BH	Q12	FALSE	Q12 Congenital lens malformations
before_filter	Leaf_BH	Q12	FALSE	Q12 Congenital lens malformations
after_filter	Leaf_BH	Q12	FALSE	Q12 Congenital lens malformations
before_filter	Yekutieli	Q12	FALSE	Q12 Congenital lens malformations
after_filter	Yekutieli	Q12	FALSE	Q12 Congenital lens malformations
before_filter	Focused_BH	Q120	FALSE	Q12.0 Congenital cataract
after_filter	Focused_BH	Q120	FALSE	Q12.0 Congenital cataract
before_filter	Structured_Holm	Q120	FALSE	Q12.0 Congenital cataract
after_filter	Structured_Holm	Q120	FALSE	Q12.0 Congenital cataract
before_filter	BH	Q120	FALSE	Q12.0 Congenital cataract
after_filter	BH	Q120	FALSE	Q12.0 Congenital cataract
before_filter	Leaf_BH	Q120	FALSE	Q12.0 Congenital cataract
after_filter	Leaf_BH	Q120	FALSE	Q12.0 Congenital cataract
before_filter	Yekutieli	Q120	FALSE	Q12.0 Congenital cataract
after_filter	Yekutieli	Q120	FALSE	Q12.0 Congenital cataract
before_filter	Focused_BH	Q18	FALSE	Q18 Other congenital malformations of face and neck
after_filter	Focused_BH	Q18	FALSE	Q18 Other congenital malformations of face and neck
before_filter	Structured_Holm	Q18	FALSE	Q18 Other congenital malformations of face and neck
after_filter	Structured_Holm	Q18	FALSE	Q18 Other congenital malformations of face and neck
before_filter	BH	Q18	FALSE	Q18 Other congenital malformations of face and neck
after_filter	BH	Q18	FALSE	Q18 Other congenital malformations of face and neck
before_filter	Leaf_BH	Q18	FALSE	Q18 Other congenital malformations of face and neck
after_filter	Leaf_BH	Q18	FALSE	Q18 Other congenital malformations of face and neck
before_filter	Yekutieli	Q18	FALSE	Q18 Other congenital malformations of face and neck
after_filter	Yekutieli	Q18	FALSE	Q18 Other congenital malformations of face and neck
before_filter	Focused_BH	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
after_filter	Focused_BH	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
before_filter	Structured_Holm	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
after_filter	Structured_Holm	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
before_filter	BH	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
after_filter	BH	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
before_filter	Leaf_BH	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
after_filter	Leaf_BH	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
before_filter	Yekutieli	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
after_filter	Yekutieli	Q180	FALSE	Q18.0 Sinus, fistula and cyst of branchial cleft
before_filter	Focused_BH	Q181	FALSE	Q18.1 Preauricular sinus and cyst
after_filter	Focused_BH	Q181	FALSE	Q18.1 Preauricular sinus and cyst
before_filter	Structured_Holm	Q181	FALSE	Q18.1 Preauricular sinus and cyst
after_filter	Structured_Holm	Q181	FALSE	Q18.1 Preauricular sinus and cyst
before_filter	BH	Q181	FALSE	Q18.1 Preauricular sinus and cyst
after_filter	BH	Q181	FALSE	Q18.1 Preauricular sinus and cyst
before_filter	Leaf_BH	Q181	FALSE	Q18.1 Preauricular sinus and cyst
after_filter	Leaf_BH	Q181	FALSE	Q18.1 Preauricular sinus and cyst
before_filter	Yekutieli	Q181	FALSE	Q18.1 Preauricular sinus and cyst
after_filter	Yekutieli	Q181	FALSE	Q18.1 Preauricular sinus and cyst
before_filter	Focused_BH	Q21	FALSE	Q21 Congenital malformations of cardiac septa
after_filter	Focused_BH	Q21	FALSE	Q21 Congenital malformations of cardiac septa
before_filter	Structured_Holm	Q21	FALSE	Q21 Congenital malformations of cardiac septa
after_filter	Structured_Holm	Q21	FALSE	Q21 Congenital malformations of cardiac septa
before_filter	BH	Q21	FALSE	Q21 Congenital malformations of cardiac septa
after_filter	BH	Q21	FALSE	Q21 Congenital malformations of cardiac septa
before_filter	Leaf_BH	Q21	FALSE	Q21 Congenital malformations of cardiac septa
after_filter	Leaf_BH	Q21	FALSE	Q21 Congenital malformations of cardiac septa
before_filter	Yekutieli	Q21	FALSE	Q21 Congenital malformations of cardiac septa
after_filter	Yekutieli	Q21	FALSE	Q21 Congenital malformations of cardiac septa
before_filter	Focused_BH	Q211	FALSE	Q21.1 Atrial septal defect
after_filter	Focused_BH	Q211	FALSE	Q21.1 Atrial septal defect
before_filter	Structured_Holm	Q211	FALSE	Q21.1 Atrial septal defect
after_filter	Structured_Holm	Q211	FALSE	Q21.1 Atrial septal defect
before_filter	BH	Q211	FALSE	Q21.1 Atrial septal defect
after_filter	BH	Q211	FALSE	Q21.1 Atrial septal defect
before_filter	Leaf_BH	Q211	FALSE	Q21.1 Atrial septal defect
after_filter	Leaf_BH	Q211	FALSE	Q21.1 Atrial septal defect
before_filter	Yekutieli	Q211	FALSE	Q21.1 Atrial septal defect
after_filter	Yekutieli	Q211	FALSE	Q21.1 Atrial septal defect
before_filter	Focused_BH	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
after_filter	Focused_BH	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
before_filter	Structured_Holm	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
after_filter	Structured_Holm	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
before_filter	BH	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
after_filter	BH	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
before_filter	Leaf_BH	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
after_filter	Leaf_BH	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
before_filter	Yekutieli	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
after_filter	Yekutieli	Q23	FALSE	Q23 Congenital malformations of aortic and mitral valves
before_filter	Focused_BH	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
after_filter	Focused_BH	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
before_filter	Structured_Holm	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
after_filter	Structured_Holm	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
before_filter	BH	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
after_filter	BH	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
before_filter	Leaf_BH	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
after_filter	Leaf_BH	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
before_filter	Yekutieli	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
after_filter	Yekutieli	Q27	FALSE	Q27 Other congenital malformations of peripheral vascular system
before_filter	Focused_BH	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
after_filter	Focused_BH	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
before_filter	Structured_Holm	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
after_filter	Structured_Holm	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
before_filter	BH	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
after_filter	BH	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
before_filter	Leaf_BH	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
after_filter	Leaf_BH	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
before_filter	Yekutieli	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
after_filter	Yekutieli	Q273	FALSE	Q27.3 Peripheral arteriovenous malformation
before_filter	Focused_BH	Q28	FALSE	Q28 Other congenital malformations of circulatory system
after_filter	Focused_BH	Q28	FALSE	Q28 Other congenital malformations of circulatory system
before_filter	Structured_Holm	Q28	FALSE	Q28 Other congenital malformations of circulatory system
